timestamp,device_id,claimed_device_id,source_ip,gateway_id,registered_device,source_connection_count,source_diversity,tcp_flags,connection_duration,tcp_rtt,packet_rate,inter_arrival_time,frame_length,tcp_segment_len,pairing_result,pairing_latency_ms,credential_status,mqtt_msg_type,connect_flags,clean_session,username_present,password_present,username_length,password_length,keep_alive,mqtt_version,connack_code,auth_result,auth_latency_ms,failed_auth_count,requested_topic,topic_length,operation,requested_qos,granted_qos,authorization_result,topic_scope_violation,retain_flag,message_id,duplicate_flag,payload_length,payload_hash,hash_method,qos_level,message_rate,byte_rate,session_duration,trust_score,re_auth_required,gateway_decision,session_present,source_ip_change,replay_window_violation,behavior_deviation_score,lifecycle_phase,is_anomaly,attack_type,attack_phase,severity,attacker_type
2026-05-13T12:17:50.072182,device_000,device_000,10.0.152.9,gateway_1,True,3,2,"SYN,ACK",1.195211027167302,32.36120329077205,1.2138228294501026,0.8441528908955409,470,416,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,DISCOVERED,False,normal,,low,
2026-05-13T12:17:50.072461,device_000,device_000,10.0.152.9,gateway_1,True,1,2,"SYN,ACK",3.524513201027821,33.03342517570056,1.893780153373989,1.7631858295843013,339,285,success,139.7864157143112,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,PAIRED,False,normal,,low,
2026-05-13T12:17:50.072847,device_000,device_000,10.0.152.9,gateway_1,True,1,2,"SYN,ACK",3.3110045286620746,69.68233413655024,0.7163009141798405,0.3183708121672134,463,409,,0.0,valid,,,True,False,False,0,0,60,4,0,success,170.74573051583377,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,ENROLLED,False,normal,,low,
2026-05-13T12:17:50.073350,device_000,device_000,10.0.152.9,gateway_1,True,1,2,"SYN,ACK",1.6382091107119408,29.121237580886515,2.8549027917095025,0.20855298512920928,289,235,,0.0,valid,PUBLISH,clean_session,True,False,False,0,0,60,5,0,success,167.5898014477421,0,sensors/device_device_000/data,30,publish,1,1,allowed,False,False,msg_device_000_132269,False,324,7f79b79e8179988a0260e4e8f757cedf,BLAKE2s,1,1.7776300345268046,1698.4644160480768,0.0,1.0,False,accept,False,False,False,0.05897231498815084,AUTHORIZED,False,normal,,low,
2026-05-13T12:17:50.073787,device_000,device_000,10.0.152.9,gateway_1,True,1,1,"SYN,ACK",0.40973832966118867,67.82379787054494,1.3021280865639584,0.40455827268049677,501,447,,0.0,,CONNECT,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_000/data,30,publish,1,1,allowed,False,False,msg_device_000_380825,False,262,c4fd6fc03c675cc8f893fb1dee371789,BLAKE2s,1,0.677653351707328,446.40618594600215,0.00027,1.0,False,accept,True,False,False,0.19968432426459928,MQTT_CONNECTED,False,normal,,low,
2026-05-13T12:17:50.074071,device_000,device_000,10.0.152.9,gateway_1,True,1,1,"SYN,ACK",1.0655143555654576,98.18348043795213,2.845094063232463,1.8581330797106432,184,130,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_000/data,30,publish,1,1,allowed,False,False,msg_device_000_635262,False,273,c404d3e0f7705a49ad40f23de276c046,BLAKE2s,1,0.35271498144438407,243.26691947769976,0.000601,1.0,False,accept,True,False,False,0.06555070569131181,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.074295,device_000,device_000,10.0.152.9,gateway_1,True,1,1,"SYN,ACK",2.5835828288849982,23.736486419241906,0.5139633675624353,1.7681448176961336,272,218,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_000/data,30,publish,2,2,allowed,False,False,msg_device_000_968803,False,897,c904c975ef2a1dfd4e9f61ad261b4956,BLAKE2s,2,1.792448292914543,1469.002906970507,0.000791,1.0,False,accept,True,False,False,0.19267034575145442,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.074484,device_000,device_000,10.0.152.9,gateway_1,True,1,2,"SYN,ACK",2.991427809885073,76.6458355846292,2.8761664279912695,1.6341325691080033,129,75,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_000/data,30,publish,0,0,allowed,False,False,msg_device_000_906377,False,965,e7d08506d23173b3db14b3a635ef6655,BLAKE2s,0,0.18489635351208514,239.0474095004313,0.000979,1.0,False,accept,True,False,False,0.10345513951158102,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.074900,device_000,device_000,10.0.152.9,gateway_1,True,1,1,"SYN,ACK",3.303894711708592,48.89219801980227,2.4482161255021113,1.2188546156711206,295,241,,0.0,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,TERMINATED,False,normal,,low,
2026-05-13T12:17:50.075664,device_000,device_000,10.0.152.9,gateway_1,True,26,12,"SYN,ACK",2.898835249727805,86.01751431241266,78.74948964206502,1.5690456179264165,366,312,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,fail,0.0,0,,0,,0,0,allowed,False,False,,True,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,block,False,False,True,0.0,AUTHORIZED,True,replay,AUTHORIZED,high,non-invasive
2026-05-13T12:17:50.079558,device_001,device_001,10.0.208.211,gateway_1,True,1,1,"SYN,ACK",2.0807907948446265,16.66836044742351,0.8541429945178293,0.3497322359648761,273,219,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,DISCOVERED,False,normal,,low,
2026-05-13T12:17:50.079796,device_001,device_001,10.0.208.211,gateway_1,True,3,1,"SYN,ACK",1.2624716438960129,95.00532596834026,1.9662177915774233,1.7141947163529219,115,61,success,143.5805248569497,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,PAIRED,False,normal,,low,
2026-05-13T12:17:50.080128,device_001,device_001,10.0.208.211,gateway_1,True,2,1,"SYN,ACK",1.9588139116373207,80.88246860207396,1.2089788274686546,1.6069460907808715,250,196,,0.0,valid,,,True,True,True,9,15,60,4,0,success,114.06500075461842,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,ENROLLED,False,normal,,low,
2026-05-13T12:17:50.080526,device_001,device_001,10.0.208.211,gateway_1,True,3,2,"SYN,ACK",2.4722440093831155,88.41973223179946,1.8552569343967833,1.0703654641367006,172,118,,0.0,valid,PUBLISH,clean_session,True,True,True,8,20,60,4,0,success,166.14523965703927,0,sensors/device_device_001/data,30,publish,0,0,allowed,False,False,msg_device_001_460826,False,637,13b45725fade8efb1a067a20c6414a23,BLAKE2s,0,1.1886068051630492,773.613867737717,0.0,1.0,False,accept,False,False,False,0.05282139871544089,AUTHORIZED,False,normal,,low,
2026-05-13T12:17:50.081040,device_001,device_001,10.0.208.211,gateway_1,True,3,1,"SYN,ACK",1.8697384655256966,72.06046102875491,1.8093793592275595,1.9276465415191149,138,84,,0.0,,CONNECT,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_001/data,30,publish,0,0,allowed,False,False,msg_device_001_120463,False,955,564ee2d551272bca13c4948751b80f1c,BLAKE2s,0,0.3949463276487257,950.1540340518941,0.000391,1.0,False,accept,True,False,False,0.07354891291955921,MQTT_CONNECTED,False,normal,,low,
2026-05-13T12:17:50.081388,device_001,device_001,10.0.208.211,gateway_1,True,2,1,"SYN,ACK",2.2845021542551103,110.03203624918352,1.6385597566634307,0.23188869602072834,292,238,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_001/data,30,publish,2,2,allowed,False,False,msg_device_001_765419,False,992,0a7a8432564392db7bc5add213d5a20f,BLAKE2s,2,0.5059622447311076,942.657073259547,0.00072,1.0,False,accept,True,False,False,0.1591363640773765,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.081568,device_001,device_001,10.0.208.211,gateway_1,True,2,2,"SYN,ACK",1.2100141827023942,116.69155603147372,0.5034768825292562,1.5127055073853677,478,424,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_001/data,30,publish,1,1,allowed,False,False,msg_device_001_221860,False,297,fa8faad81f5ef9aad7c28a73b695648d,BLAKE2s,1,0.1433058857578927,729.2959192309685,0.000936,1.0,False,accept,True,False,False,0.0816903307380294,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.081799,device_001,device_001,10.0.208.211,gateway_1,True,2,1,"SYN,ACK",2.383526520672253,35.84935203535973,2.2599022350690534,0.7424771427248966,104,50,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_001/data,30,publish,2,2,allowed,False,False,msg_device_001_202691,False,698,48398df46970585856235bcfe1d37249,BLAKE2s,2,0.644453398531194,341.95173660682957,0.001148,1.0,False,accept,True,False,False,0.06654552797093752,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.082243,device_001,device_001,10.0.208.211,gateway_1,True,3,2,"SYN,ACK",3.364690106750267,46.05733959290603,2.479460847435995,1.91136735745756,340,286,,0.0,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,TERMINATED,False,normal,,low,
2026-05-13T12:17:50.082850,device_001,device_001,10.0.208.211,gateway_1,True,31,7,"SYN,ACK",1.4000251867742322,33.75187745476992,32.20211508618937,1.2813260666411002,206,152,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,fail,0.0,0,,0,,0,0,allowed,False,False,,True,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,block,False,False,True,0.0,AUTHORIZED,True,replay,AUTHORIZED,high,non-invasive
2026-05-13T12:17:50.087553,device_002,device_002,10.0.198.33,gateway_1,True,2,1,"SYN,ACK",1.7076793174255378,62.71150673596984,2.862115901816225,1.4995548122039555,478,424,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,DISCOVERED,False,normal,,low,
2026-05-13T12:17:50.087830,device_002,device_002,10.0.198.33,gateway_1,True,3,2,"SYN,ACK",1.7942552115595634,67.18932756560426,1.08633071306362,1.43352593363473,177,123,success,138.2428127195211,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,PAIRED,False,normal,,low,
2026-05-13T12:17:50.088177,device_002,device_002,10.0.198.33,gateway_1,True,1,2,"SYN,ACK",0.5229255006676775,39.95359396936336,2.9679361332106655,0.2825805270506146,412,358,,0.0,valid,,,True,False,False,0,0,60,4,0,success,102.02614017199434,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,ENROLLED,False,normal,,low,
2026-05-13T12:17:50.088479,device_002,device_002,10.0.198.33,gateway_1,True,3,1,"SYN,ACK",1.8401299236950857,89.89759544135468,1.9929252939484627,1.5840694737039163,289,235,,0.0,valid,PUBLISH,clean_session,True,False,False,0,0,60,3,0,success,139.70207854258757,0,sensors/device_device_002/data,30,publish,2,2,allowed,False,False,msg_device_002_804585,False,811,5d03eb1d023c3c269bc1a56ca7512bf6,BLAKE2s,2,0.8517487062212883,1644.5606512954857,0.0,1.0,False,accept,False,False,False,0.051713878067001784,AUTHORIZED,False,normal,,low,
2026-05-13T12:17:50.088828,device_002,device_002,10.0.198.33,gateway_1,True,1,2,"SYN,ACK",2.2021324303682426,43.45952564165321,1.8500674507558315,0.6230209435923356,172,118,,0.0,,CONNECT,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_002/data,30,publish,1,1,allowed,False,False,msg_device_002_496536,False,812,cd7a77fb6cf1f5e3a6aae435851d97a7,BLAKE2s,1,0.10440552532297198,1255.8348414298866,0.000279,1.0,False,accept,True,False,False,0.032915339168242186,MQTT_CONNECTED,False,normal,,low,
2026-05-13T12:17:50.089221,device_002,device_002,10.0.198.33,gateway_1,True,2,1,"SYN,ACK",3.223686144888504,30.87088924991058,1.6081687187412612,0.3388742759029462,142,88,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_002/data,30,publish,2,2,allowed,False,False,msg_device_002_860684,False,700,a50a539be12075b3862518fd1070d260,BLAKE2s,2,1.1404272162240452,1131.1282796164742,0.000642,1.0,False,accept,True,False,False,0.10266493481005301,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.089402,device_002,device_002,10.0.198.33,gateway_1,True,3,1,"SYN,ACK",3.2119892119160176,51.273304819525656,1.7159618138330694,1.5999854435179677,85,31,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_002/data,30,publish,2,2,allowed,False,False,msg_device_002_464491,False,615,eb790a81070f96a9197e97f477d21ae8,BLAKE2s,2,0.587665461167001,380.83783111500117,0.000835,1.0,False,accept,True,False,False,0.04282374371035036,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.089577,device_002,device_002,10.0.198.33,gateway_1,True,3,1,"SYN,ACK",3.4055895997449674,19.659745482939627,1.5860597985683977,1.843538595354726,70,16,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_002/data,30,publish,2,2,allowed,False,False,msg_device_002_519377,False,146,95f96d01f9e7a5e8d0840a0cef873564,BLAKE2s,2,0.75149664587305,981.3059032318947,0.001034,1.0,False,accept,True,False,False,0.03619438392618481,ACTIVE,False,normal,,low,
2026-05-13T12:17:50.090036,device_002,device_002,10.0.198.33,gateway_1,True,2,2,"SYN,ACK",0.4547538620500001,28.771444025631435,1.0763223178241539,0.2697636239440656,146,92,,0.0,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,TERMINATED,False,normal,,low,
2026-05-13T12:17:50.090599,device_002,device_002,10.0.198.33,gateway_1,True,58,16,"SYN,ACK",1.9381824107731096,24.76229257722948,20.331915230043577,0.3334636956156849,222,168,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,fail,0.0,0,,0,,0,0,allowed,False,False,,True,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,block,False,False,True,0.0,AUTHORIZED,True,replay,AUTHORIZED,high,non-invasive
2026-05-13T12:17:50.095241,device_003,device_003,10.0.186.214,gateway_1,True,2,1,"SYN,ACK",2.809210121319909,61.34276604331895,2.1598560720836137,1.5201142208982696,397,343,,0.0,,DISCOVERY,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,DISCOVERED,False,normal,,low,
2026-05-13T12:17:50.095530,device_003,device_003,10.0.186.214,gateway_1,True,3,2,"SYN,ACK",0.4275317706828644,74.69159419592395,1.1870555898626023,0.6761750585982349,159,105,success,106.65367899870687,,,,True,False,False,0,0,60,4,0,success,0.0,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,PAIRED,False,normal,,low,
2026-05-13T12:17:50.095938,device_003,device_003,10.0.186.214,gateway_1,True,2,1,"SYN,ACK",3.0334366606684333,78.7674333378935,1.193170898696278,0.9194917040550619,159,105,,0.0,valid,,,True,True,True,15,12,60,4,0,success,50.985853202034335,0,,0,,0,0,allowed,False,False,,False,0,,BLAKE2s,0,0.0,0.0,0.0,1.0,False,accept,False,False,False,0.0,ENROLLED,False,normal,,low,
2026-05-13T12:17:50.096466,device_003,device_003,10.0.186.214,gateway_1,True,1,1,"SYN,ACK",1.845304594502001,75.06010367122946,1.0118137047260862,0.989396304492707,374,320,,0.0,valid,PUBLISH,clean_session,True,True,True,12,22,60,5,0,success,160.34654215898155,0,sensors/device_device_003/data,30,publish,1,1,allowed,False,False,msg_device_003_421124,False,350,2d17640026b0b4e2c800dd8d9e7559ed,BLAKE2s,1,0.7543790665417178,1388.0229132344793,0.0,1.0,False,accept,False,False,False,0.028706099672864572,AUTHORIZED,False,normal,,low,
2026-05-13T12:17:50.096966,device_003,device_003,10.0.186.214,gateway_1,True,1,2,"SYN,ACK",2.637257840270942,76.80122952841388,1.811806701943711,1.569310837150207,266,212,,0.0,,CONNECT,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_003/data,30,publish,0,0,allowed,False,False,msg_device_003_635596,False,660,f643fee8f61db0c6deeeeaafe152b592,BLAKE2s,0,0.5286680019572405,1938.1516514393336,0.000359,1.0,False,accept,True,False,False,0.18266310759517088,MQTT_CONNECTED,False,normal,,low,
2026-05-13T12:17:50.097408,device_003,device_003,10.0.186.214,gateway_1,True,2,1,"SYN,ACK",1.9905659959054884,89.39627675683136,2.354053379079197,1.5648504762998494,157,103,,0.0,,PUBLISH,clean_session,True,False,False,0,0,60,4,0,success,0.0,0,sensors/device_device_003/data,30,publish,2,2,allowed,False,False,msg_device_003_729834,False,478,a0a5e652a387447113636c67b60c4cdf,BLAKE2s,2,0.7398443902768939,580.2460899157547,0.000798,1.0,False,accept,True,False,False,0.012570258926205603,ACTIVE,False,normal,,low,
